"","query_seqname","mismatches","count","Proteome.ID","PLength","number_of_12mer","freq","Pathogen","Organism","Organism.Id","Protein.count","CPD","Components","Taxon.mnemonic","Taxonomic.lineage","Genome.assembly.ID","Genome.representation","Chronic.or.Acute","Genome","Family_Viral_Zone","superkingdom","kingdom","phylum","class","order","family","genus","species"
"1177","sp|P08393|ICP0_HHV11","1",5,"UP000009294",775,764,0.00654450261780105,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1178","sp|P08393|ICP0_HHV11","2",26,"UP000009294",775,764,0.0340314136125654,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1179","sp|P08393|ICP0_HHV11","3",131,"UP000009294",775,764,0.171465968586387,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1180","sp|P04485|ICP22_HHV11","2",2,"UP000009294",420,409,0.00488997555012225,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1181","sp|P04485|ICP22_HHV11","3",18,"UP000009294",420,409,0.0440097799511002,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1182","sp|P10238|ICP27_HHV11","1",1,"UP000009294",512,501,0.00199600798403194,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1183","sp|P10238|ICP27_HHV11","2",8,"UP000009294",512,501,0.0159680638722555,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1184","sp|P10238|ICP27_HHV11","3",41,"UP000009294",512,501,0.0818363273453094,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1185","sp|P10189|HELI_HHV11","3",33,"UP000009294",882,871,0.0378874856486797,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1186","sp|P36313|ICP34_HHV11","2",12,"UP000009294",248,237,0.0506329113924051,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1187","sp|P36313|ICP34_HHV11","3",80,"UP000009294",248,237,0.337552742616034,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1188","sp|P08392|ICP4_HHV11","0",4,"UP000009294",1298,1287,0.00310800310800311,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1189","sp|P08392|ICP4_HHV11","1",9,"UP000009294",1298,1287,0.00699300699300699,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1190","sp|P08392|ICP4_HHV11","2",34,"UP000009294",1298,1287,0.0264180264180264,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1191","sp|P08392|ICP4_HHV11","3",257,"UP000009294",1298,1287,0.1996891996892,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1192","sp|P10200|CEP2_HHV11","1",1,"UP000009294",373,362,0.00276243093922652,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1193","sp|P10200|CEP2_HHV11","2",3,"UP000009294",373,362,0.00828729281767956,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1194","sp|P10200|CEP2_HHV11","3",15,"UP000009294",373,362,0.0414364640883978,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1195","sp|P10211|GB_HHV11","2",5,"UP000009294",904,893,0.00559910414333707,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1196","sp|P10211|GB_HHV11","3",59,"UP000009294",904,893,0.0660694288913774,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1197","sp|O09800|GN_HHV11","2",1,"UP000009294",91,80,0.0125,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1198","sp|O09800|GN_HHV11","3",10,"UP000009294",91,80,0.125,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1199","sp|P10191|CEP1_HHV11","3",8,"UP000009294",296,285,0.0280701754385965,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1200","sp|P10227|MB43_HHV11","2",3,"UP000009294",417,406,0.00738916256157635,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1201","sp|P10227|MB43_HHV11","3",35,"UP000009294",417,406,0.0862068965517241,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1202","sp|P10234|DUT_HHV11","3",13,"UP000009294",371,360,0.0361111111111111,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1203","sp|P04488|GE_HHV11","2",1,"UP000009294",550,539,0.00185528756957328,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1204","sp|P04488|GE_HHV11","3",48,"UP000009294",550,539,0.0890538033395176,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1205","sp|P10228|GC_HHV11","3",36,"UP000009294",511,500,0.072,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1206","sp|Q69091|GD_HHV11","3",13,"UP000009294",394,383,0.0339425587467363,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1207","sp|P68331|GK_HHV11","3",6,"UP000009294",338,327,0.018348623853211,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1208","sp|P06477|GH_HHV11","2",2,"UP000009294",838,827,0.00241837968561064,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1209","sp|P06477|GH_HHV11","3",20,"UP000009294",838,827,0.0241837968561064,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1210","sp|P04293|DPOL_HHV11","1",1,"UP000009294",1235,1224,0.000816993464052288,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1211","sp|P04293|DPOL_HHV11","2",7,"UP000009294",1235,1224,0.00571895424836601,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1212","sp|P04293|DPOL_HHV11","3",59,"UP000009294",1235,1224,0.048202614379085,"Human herpesvirus 1 (strain 17)","Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)",10299,"73","Close to standard (high value)","Genome","HHV11","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 1","GCA_003052245.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha1"
"1213","sp|P13292|US02_HHV2H","3",8,"UP000001874",291,280,0.0285714285714286,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1214","sp|P13287|US03_HHV2H","2",2,"UP000001874",481,470,0.00425531914893617,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1215","sp|P13287|US03_HHV2H","3",33,"UP000001874",481,470,0.0702127659574468,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1216","sp|P89478|US10_HHV2H","2",1,"UP000001874",302,291,0.00343642611683849,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1217","sp|P89478|US10_HHV2H","3",13,"UP000001874",302,291,0.0446735395189003,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1218","sp|P89437|TEG3_HHV2H","3",19,"UP000001874",219,208,0.0913461538461538,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1219","sp|P89449|SCAF_HHV2H","1",2,"UP000001874",637,626,0.00319488817891374,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
"1220","sp|P89449|SCAF_HHV2H","2",10,"UP000001874",637,626,0.0159744408945687,"Human herpesvirus 2 (strain HG52)","Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus 2)",10315,"74","Close to standard (high value)","Genome","HHV2H","Viruses, Duplodnaviria, Heunggongvirae, Peploviricota, Herviviricetes, Herpesvirales, Herpesviridae, Alphaherpesvirinae, Simplexvirus, Human herpesvirus 2","GCA_003052145.1","full","Chronic","dsDNA","Herpesviridae","Viruses","Heunggongvirae","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Simplexvirus humanalpha2"
