"","chromosome_name","mismatches","count","pathogen"
"525","Auto","3",49,"AAClass_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"526","X","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"527","X","3",4,"AAClass_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"528","Y","3",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-22_12mer_3mis_hits.tsv"
"529","Auto","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-23_12mer_3mis_hits.tsv"
"530","Auto","3",39,"AAClass_Scramble_Bunyamwera_virus_UP000002476-23_12mer_3mis_hits.tsv"
"531","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-23_12mer_3mis_hits.tsv"
"532","Auto","3",37,"AAClass_Scramble_Bunyamwera_virus_UP000002476-24_12mer_3mis_hits.tsv"
"533","Auto","3",39,"AAClass_Scramble_Bunyamwera_virus_UP000002476-25_12mer_3mis_hits.tsv"
"534","X","3",3,"AAClass_Scramble_Bunyamwera_virus_UP000002476-25_12mer_3mis_hits.tsv"
"535","Auto","3",46,"AAClass_Scramble_Bunyamwera_virus_UP000002476-26_12mer_3mis_hits.tsv"
"536","X","3",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-26_12mer_3mis_hits.tsv"
"537","Auto","2",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"538","Auto","3",55,"AAClass_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"539","X","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"540","X","3",4,"AAClass_Scramble_Bunyamwera_virus_UP000002476-27_12mer_3mis_hits.tsv"
"541","Auto","2",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"542","Auto","3",42,"AAClass_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"543","X","3",6,"AAClass_Scramble_Bunyamwera_virus_UP000002476-28_12mer_3mis_hits.tsv"
"544","Auto","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-29_12mer_3mis_hits.tsv"
"545","Auto","3",48,"AAClass_Scramble_Bunyamwera_virus_UP000002476-29_12mer_3mis_hits.tsv"
"546","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-29_12mer_3mis_hits.tsv"
"547","Auto","3",57,"AAClass_Scramble_Bunyamwera_virus_UP000002476-3_12mer_3mis_hits.tsv"
"548","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-3_12mer_3mis_hits.tsv"
"549","Auto","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"550","Auto","3",55,"AAClass_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"551","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"552","Y","3",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-30_12mer_3mis_hits.tsv"
"553","Auto","3",52,"AAClass_Scramble_Bunyamwera_virus_UP000002476-4_12mer_3mis_hits.tsv"
"554","Auto","3",39,"AAClass_Scramble_Bunyamwera_virus_UP000002476-5_12mer_3mis_hits.tsv"
"555","X","3",2,"AAClass_Scramble_Bunyamwera_virus_UP000002476-5_12mer_3mis_hits.tsv"
"556","Auto","2",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-6_12mer_3mis_hits.tsv"
"557","Auto","3",53,"AAClass_Scramble_Bunyamwera_virus_UP000002476-6_12mer_3mis_hits.tsv"
"558","X","3",3,"AAClass_Scramble_Bunyamwera_virus_UP000002476-6_12mer_3mis_hits.tsv"
"559","Auto","3",43,"AAClass_Scramble_Bunyamwera_virus_UP000002476-7_12mer_3mis_hits.tsv"
"560","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-7_12mer_3mis_hits.tsv"
"561","Auto","3",40,"AAClass_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"562","X","3",6,"AAClass_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"563","Y","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-8_12mer_3mis_hits.tsv"
"564","Auto","3",55,"AAClass_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"565","X","3",1,"AAClass_Scramble_Bunyamwera_virus_UP000002476-9_12mer_3mis_hits.tsv"
"566","Auto","3",50,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-1_12mer_3mis_hits.tsv"
"567","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-1_12mer_3mis_hits.tsv"
"568","Auto","3",50,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-10_12mer_3mis_hits.tsv"
"569","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-10_12mer_3mis_hits.tsv"
"570","Auto","3",39,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-11_12mer_3mis_hits.tsv"
"571","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-12_12mer_3mis_hits.tsv"
"572","Auto","3",47,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-12_12mer_3mis_hits.tsv"
"573","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-13_12mer_3mis_hits.tsv"
"574","Auto","3",45,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-13_12mer_3mis_hits.tsv"
"575","X","3",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-13_12mer_3mis_hits.tsv"
"576","Auto","2",5,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"577","Auto","3",62,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"578","X","3",9,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-14_12mer_3mis_hits.tsv"
"579","Auto","3",59,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-15_12mer_3mis_hits.tsv"
"580","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-15_12mer_3mis_hits.tsv"
"581","Auto","2",5,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-16_12mer_3mis_hits.tsv"
"582","Auto","3",49,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-16_12mer_3mis_hits.tsv"
"583","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-17_12mer_3mis_hits.tsv"
"584","Auto","3",48,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-17_12mer_3mis_hits.tsv"
"585","X","3",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-17_12mer_3mis_hits.tsv"
"586","Auto","1",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"587","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"588","Auto","3",34,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"589","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-18_12mer_3mis_hits.tsv"
"590","Auto","3",43,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"591","Mitochondrion","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"592","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-19_12mer_3mis_hits.tsv"
"593","Auto","3",57,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"594","Mitochondrion","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"595","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-2_12mer_3mis_hits.tsv"
"596","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"597","Auto","3",64,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"598","X","3",4,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-20_12mer_3mis_hits.tsv"
"599","Auto","3",67,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-21_12mer_3mis_hits.tsv"
"600","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-21_12mer_3mis_hits.tsv"
"601","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
"602","Auto","3",41,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
"603","X","3",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-22_12mer_3mis_hits.tsv"
"604","Auto","3",66,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-23_12mer_3mis_hits.tsv"
"605","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-23_12mer_3mis_hits.tsv"
"606","Auto","3",45,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-24_12mer_3mis_hits.tsv"
"607","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-25_12mer_3mis_hits.tsv"
"608","Auto","3",52,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-25_12mer_3mis_hits.tsv"
"609","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-26_12mer_3mis_hits.tsv"
"610","Auto","3",66,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-26_12mer_3mis_hits.tsv"
"611","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-26_12mer_3mis_hits.tsv"
"612","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-27_12mer_3mis_hits.tsv"
"613","Auto","3",48,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-27_12mer_3mis_hits.tsv"
"614","Auto","2",2,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-28_12mer_3mis_hits.tsv"
"615","Auto","3",57,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-28_12mer_3mis_hits.tsv"
"616","Auto","3",63,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-29_12mer_3mis_hits.tsv"
"617","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-29_12mer_3mis_hits.tsv"
"618","Auto","3",61,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-3_12mer_3mis_hits.tsv"
"619","X","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-3_12mer_3mis_hits.tsv"
"620","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-30_12mer_3mis_hits.tsv"
"621","Auto","3",52,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-30_12mer_3mis_hits.tsv"
"622","Auto","3",52,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-4_12mer_3mis_hits.tsv"
"623","Auto","3",40,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-5_12mer_3mis_hits.tsv"
"624","Mitochondrion","3",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-5_12mer_3mis_hits.tsv"
"625","Auto","2",4,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-6_12mer_3mis_hits.tsv"
"626","Auto","3",51,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-6_12mer_3mis_hits.tsv"
"627","Auto","2",4,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-7_12mer_3mis_hits.tsv"
"628","Auto","3",57,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-7_12mer_3mis_hits.tsv"
"629","Auto","2",1,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-8_12mer_3mis_hits.tsv"
"630","Auto","3",54,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-8_12mer_3mis_hits.tsv"
"631","X","3",6,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-8_12mer_3mis_hits.tsv"
"632","Auto","3",38,"AAClass_Scramble_Bunyavirus_La_Crosse_UP000008768-9_12mer_3mis_hits.tsv"
"633","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-1_12mer_3mis_hits.tsv"
"634","Auto","3",49,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-1_12mer_3mis_hits.tsv"
"635","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-1_12mer_3mis_hits.tsv"
"636","Auto","2",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-10_12mer_3mis_hits.tsv"
"637","Auto","3",52,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-10_12mer_3mis_hits.tsv"
"638","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-11_12mer_3mis_hits.tsv"
"639","Auto","3",49,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-11_12mer_3mis_hits.tsv"
"640","X","3",8,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-11_12mer_3mis_hits.tsv"
"641","Auto","3",46,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-12_12mer_3mis_hits.tsv"
"642","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-12_12mer_3mis_hits.tsv"
"643","Auto","2",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-13_12mer_3mis_hits.tsv"
"644","Auto","3",45,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-13_12mer_3mis_hits.tsv"
"645","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-13_12mer_3mis_hits.tsv"
"646","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-14_12mer_3mis_hits.tsv"
"647","Auto","3",45,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-14_12mer_3mis_hits.tsv"
"648","X","3",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-14_12mer_3mis_hits.tsv"
"649","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-15_12mer_3mis_hits.tsv"
"650","Auto","3",59,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-15_12mer_3mis_hits.tsv"
"651","X","3",4,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-15_12mer_3mis_hits.tsv"
"652","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-16_12mer_3mis_hits.tsv"
"653","Auto","3",29,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-16_12mer_3mis_hits.tsv"
"654","X","3",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-16_12mer_3mis_hits.tsv"
"655","Auto","3",27,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-17_12mer_3mis_hits.tsv"
"656","X","3",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-17_12mer_3mis_hits.tsv"
"657","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-18_12mer_3mis_hits.tsv"
"658","Auto","3",33,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-18_12mer_3mis_hits.tsv"
"659","Auto","2",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-19_12mer_3mis_hits.tsv"
"660","Auto","3",71,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-19_12mer_3mis_hits.tsv"
"661","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-19_12mer_3mis_hits.tsv"
"662","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-2_12mer_3mis_hits.tsv"
"663","Auto","3",48,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-2_12mer_3mis_hits.tsv"
"664","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-2_12mer_3mis_hits.tsv"
"665","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-20_12mer_3mis_hits.tsv"
"666","Auto","3",32,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-20_12mer_3mis_hits.tsv"
"667","X","3",5,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-20_12mer_3mis_hits.tsv"
"668","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-21_12mer_3mis_hits.tsv"
"669","Auto","3",52,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-21_12mer_3mis_hits.tsv"
"670","Auto","2",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-22_12mer_3mis_hits.tsv"
"671","Auto","3",61,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-22_12mer_3mis_hits.tsv"
"672","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-22_12mer_3mis_hits.tsv"
"673","Auto","2",4,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-23_12mer_3mis_hits.tsv"
"674","Auto","3",67,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-23_12mer_3mis_hits.tsv"
"675","X","3",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-23_12mer_3mis_hits.tsv"
"676","Auto","3",44,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-24_12mer_3mis_hits.tsv"
"677","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-24_12mer_3mis_hits.tsv"
"678","Auto","3",48,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-25_12mer_3mis_hits.tsv"
"679","X","3",10,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-25_12mer_3mis_hits.tsv"
"680","Auto","3",44,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-26_12mer_3mis_hits.tsv"
"681","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-27_12mer_3mis_hits.tsv"
"682","Auto","3",45,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-27_12mer_3mis_hits.tsv"
"683","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-27_12mer_3mis_hits.tsv"
"684","Auto","3",33,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-28_12mer_3mis_hits.tsv"
"685","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-28_12mer_3mis_hits.tsv"
"686","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-29_12mer_3mis_hits.tsv"
"687","Auto","3",55,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-29_12mer_3mis_hits.tsv"
"688","Auto","2",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-3_12mer_3mis_hits.tsv"
"689","Auto","3",39,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-3_12mer_3mis_hits.tsv"
"690","Auto","2",3,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-30_12mer_3mis_hits.tsv"
"691","Auto","3",58,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-30_12mer_3mis_hits.tsv"
"692","X","3",6,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-30_12mer_3mis_hits.tsv"
"693","Auto","2",5,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-4_12mer_3mis_hits.tsv"
"694","Auto","3",60,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-4_12mer_3mis_hits.tsv"
"695","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-4_12mer_3mis_hits.tsv"
"696","Auto","3",57,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-5_12mer_3mis_hits.tsv"
"697","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-5_12mer_3mis_hits.tsv"
"698","Auto","2",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-6_12mer_3mis_hits.tsv"
"699","Auto","3",63,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-6_12mer_3mis_hits.tsv"
"700","Auto","3",43,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-7_12mer_3mis_hits.tsv"
"701","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-7_12mer_3mis_hits.tsv"
"702","Auto","3",33,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-8_12mer_3mis_hits.tsv"
"703","X","3",1,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-8_12mer_3mis_hits.tsv"
"704","Auto","3",45,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-9_12mer_3mis_hits.tsv"
"705","X","3",2,"AAClass_Scramble_Bunyavirus_snowshoe_hare_UP000150053-9_12mer_3mis_hits.tsv"
"706","Auto","1",2,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"707","Auto","2",131,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"708","Auto","3",2626,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"709","Mitochondrion","3",2,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"710","X","1",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"711","X","2",47,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"712","X","3",128,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"713","Y","3",2,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-1_12mer_3mis_hits.tsv"
"714","Auto","1",9,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"715","Auto","2",164,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"716","Auto","3",2654,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"717","X","1",5,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"718","X","2",38,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"719","X","3",152,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"720","Y","3",3,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-10_12mer_3mis_hits.tsv"
"721","Auto","1",5,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"722","Auto","2",151,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"723","Auto","3",2619,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"724","X","1",2,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"725","X","2",48,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"726","X","3",156,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-11_12mer_3mis_hits.tsv"
"727","Auto","1",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"728","Auto","2",130,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"729","Auto","3",2527,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"730","Mitochondrion","3",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"731","X","1",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"732","X","2",37,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"733","X","3",139,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-12_12mer_3mis_hits.tsv"
"734","Auto","1",6,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"735","Auto","2",154,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"736","Auto","3",2728,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"737","Mitochondrion","3",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"738","X","1",4,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"739","X","2",35,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"740","X","3",136,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"741","Y","3",2,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-13_12mer_3mis_hits.tsv"
"742","Auto","1",5,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"743","Auto","2",167,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"744","Auto","3",2704,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"745","Mitochondrion","3",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"746","X","1",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"747","X","2",35,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"748","X","3",146,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"749","Y","3",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-14_12mer_3mis_hits.tsv"
"750","Auto","1",4,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-15_12mer_3mis_hits.tsv"
"751","Auto","2",136,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-15_12mer_3mis_hits.tsv"
"752","Auto","3",2679,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-15_12mer_3mis_hits.tsv"
"753","X","1",1,"AAClass_Scramble_Cercopithecine_alphaherpesvirus_UP000137988-15_12mer_3mis_hits.tsv"
