"","query_seqname","query_start","mismatches","count","Proteome ID","PLength"
"808","tr|Q0GP13|Q0GP13_HSPV",67,2,1,"UP000111173",440
"809","tr|Q0GP13|Q0GP13_HSPV",68,1,1,"UP000111173",440
"810","tr|Q0GP13|Q0GP13_HSPV",69,1,1,"UP000111173",440
"811","tr|Q0GP13|Q0GP13_HSPV",70,1,1,"UP000111173",440
"812","tr|Q0GP13|Q0GP13_HSPV",70,2,1,"UP000111173",440
"813","tr|Q0GP13|Q0GP13_HSPV",71,1,1,"UP000111173",440
"814","tr|Q0GP13|Q0GP13_HSPV",71,3,1,"UP000111173",440
"815","tr|Q0GP13|Q0GP13_HSPV",72,1,1,"UP000111173",440
"816","tr|Q0GP13|Q0GP13_HSPV",73,2,1,"UP000111173",440
"817","tr|Q0GP13|Q0GP13_HSPV",74,3,1,"UP000111173",440
"818","tr|Q0GP13|Q0GP13_HSPV",75,3,1,"UP000111173",440
"819","tr|Q0GP13|Q0GP13_HSPV",76,3,1,"UP000111173",440
"820","tr|Q0GP13|Q0GP13_HSPV",77,3,1,"UP000111173",440
"821","tr|Q0GP13|Q0GP13_HSPV",78,3,1,"UP000111173",440
"822","tr|Q0GP13|Q0GP13_HSPV",79,3,1,"UP000111173",440
"823","tr|Q0GP13|Q0GP13_HSPV",80,3,1,"UP000111173",440
"824","tr|Q0GP13|Q0GP13_HSPV",81,2,1,"UP000111173",440
"825","tr|Q0GP13|Q0GP13_HSPV",82,2,1,"UP000111173",440
"826","tr|Q0GP13|Q0GP13_HSPV",83,3,1,"UP000111173",440
"827","tr|Q0GP13|Q0GP13_HSPV",84,3,1,"UP000111173",440
"828","tr|Q0GP13|Q0GP13_HSPV",85,3,1,"UP000111173",440
"829","tr|Q0GP13|Q0GP13_HSPV",117,3,1,"UP000111173",440
"830","tr|Q0GP13|Q0GP13_HSPV",118,2,1,"UP000111173",440
"831","tr|Q0GP13|Q0GP13_HSPV",119,2,1,"UP000111173",440
"832","tr|Q0GP13|Q0GP13_HSPV",120,2,1,"UP000111173",440
"833","tr|Q0GP13|Q0GP13_HSPV",121,3,1,"UP000111173",440
"834","tr|Q0GP13|Q0GP13_HSPV",185,3,1,"UP000111173",440
"835","tr|Q0GP13|Q0GP13_HSPV",198,3,1,"UP000111173",440
"836","tr|Q0GP13|Q0GP13_HSPV",199,2,1,"UP000111173",440
"837","tr|Q0GP13|Q0GP13_HSPV",200,2,1,"UP000111173",440
"838","tr|Q0GP13|Q0GP13_HSPV",201,2,1,"UP000111173",440
"839","tr|Q0GP13|Q0GP13_HSPV",202,2,1,"UP000111173",440
"840","tr|Q0GP13|Q0GP13_HSPV",203,2,1,"UP000111173",440
"841","tr|Q0GP13|Q0GP13_HSPV",204,1,1,"UP000111173",440
"842","tr|Q0GP13|Q0GP13_HSPV",205,1,1,"UP000111173",440
"843","tr|Q0GP13|Q0GP13_HSPV",206,1,1,"UP000111173",440
"844","tr|Q0GP13|Q0GP13_HSPV",207,0,1,"UP000111173",440
"845","tr|Q0GP13|Q0GP13_HSPV",208,0,1,"UP000111173",440
"846","tr|Q0GP13|Q0GP13_HSPV",209,1,1,"UP000111173",440
"847","tr|Q0GP13|Q0GP13_HSPV",210,2,1,"UP000111173",440
"848","tr|Q0GP13|Q0GP13_HSPV",211,2,1,"UP000111173",440
"849","tr|Q0GP13|Q0GP13_HSPV",212,3,1,"UP000111173",440
"850","tr|Q0GP13|Q0GP13_HSPV",260,3,1,"UP000111173",440
"851","tr|Q0GP13|Q0GP13_HSPV",261,2,1,"UP000111173",440
"852","tr|Q0GP13|Q0GP13_HSPV",262,2,1,"UP000111173",440
"853","tr|Q0GP13|Q0GP13_HSPV",263,2,1,"UP000111173",440
"854","tr|Q0GP13|Q0GP13_HSPV",264,2,1,"UP000111173",440
"855","tr|Q0GP13|Q0GP13_HSPV",265,3,1,"UP000111173",440
"856","tr|Q0GP13|Q0GP13_HSPV",266,2,1,"UP000111173",440
"857","tr|Q0GP13|Q0GP13_HSPV",267,3,1,"UP000111173",440
"858","tr|Q0GP13|Q0GP13_HSPV",281,3,1,"UP000111173",440
"859","tr|Q0GP13|Q0GP13_HSPV",282,3,1,"UP000111173",440
"860","tr|Q0GP13|Q0GP13_HSPV",283,2,1,"UP000111173",440
"861","tr|Q0GP13|Q0GP13_HSPV",284,2,1,"UP000111173",440
"862","tr|Q0GP13|Q0GP13_HSPV",285,1,1,"UP000111173",440
"863","tr|Q0GP13|Q0GP13_HSPV",286,0,1,"UP000111173",440
"864","tr|Q0GP13|Q0GP13_HSPV",287,0,1,"UP000111173",440
"865","tr|Q0GP13|Q0GP13_HSPV",288,0,1,"UP000111173",440
"866","tr|Q0GP13|Q0GP13_HSPV",289,0,1,"UP000111173",440
"867","tr|Q0GP13|Q0GP13_HSPV",290,1,1,"UP000111173",440
"868","tr|Q0GP13|Q0GP13_HSPV",291,2,1,"UP000111173",440
"869","tr|Q0GP13|Q0GP13_HSPV",292,2,1,"UP000111173",440
"870","tr|Q0GP13|Q0GP13_HSPV",293,2,1,"UP000111173",440
"871","tr|Q0GP13|Q0GP13_HSPV",294,2,1,"UP000111173",440
"872","tr|Q0GP13|Q0GP13_HSPV",295,3,1,"UP000111173",440
"873","tr|Q0GP13|Q0GP13_HSPV",296,3,1,"UP000111173",440
"874","tr|Q0GP13|Q0GP13_HSPV",380,3,1,"UP000111173",440
"875","tr|Q0GP13|Q0GP13_HSPV",381,2,1,"UP000111173",440
"876","tr|Q0GP13|Q0GP13_HSPV",382,2,1,"UP000111173",440
"877","tr|Q0GP13|Q0GP13_HSPV",383,2,1,"UP000111173",440
"878","tr|Q0GP13|Q0GP13_HSPV",384,1,1,"UP000111173",440
"879","tr|Q0GP13|Q0GP13_HSPV",385,2,1,"UP000111173",440
"880","tr|Q0GP13|Q0GP13_HSPV",386,2,1,"UP000111173",440
"881","tr|Q0GP13|Q0GP13_HSPV",387,2,1,"UP000111173",440
"882","tr|Q0GP13|Q0GP13_HSPV",388,2,1,"UP000111173",440
"883","tr|Q0GP13|Q0GP13_HSPV",389,2,1,"UP000111173",440
"884","tr|Q0GP13|Q0GP13_HSPV",390,2,1,"UP000111173",440
"885","tr|Q0GP13|Q0GP13_HSPV",391,3,1,"UP000111173",440
"886","tr|Q0GP13|Q0GP13_HSPV",392,3,1,"UP000111173",440
"887","tr|Q0GP13|Q0GP13_HSPV",393,3,1,"UP000111173",440
"888","tr|Q0GP13|Q0GP13_HSPV",394,3,1,"UP000111173",440
"889","tr|Q0GP13|Q0GP13_HSPV",395,3,1,"UP000111173",440
"890","tr|Q0GP13|Q0GP13_HSPV",396,3,1,"UP000111173",440
"891","tr|Q0GP13|Q0GP13_HSPV",397,3,1,"UP000111173",440
"892","tr|Q0GP13|Q0GP13_HSPV",398,3,1,"UP000111173",440
"893","tr|Q0GP13|Q0GP13_HSPV",399,3,1,"UP000111173",440
"894","tr|Q0GP13|Q0GP13_HSPV",400,3,1,"UP000111173",440
"895","tr|Q0GP13|Q0GP13_HSPV",401,3,1,"UP000111173",440
"896","tr|Q0GP13|Q0GP13_HSPV",402,3,1,"UP000111173",440
"897","tr|Q0GP13|Q0GP13_HSPV",403,2,1,"UP000111173",440
"898","tr|Q0GP13|Q0GP13_HSPV",404,2,1,"UP000111173",440
"899","tr|Q0GP13|Q0GP13_HSPV",405,2,1,"UP000111173",440
"900","tr|Q0GP13|Q0GP13_HSPV",406,2,1,"UP000111173",440
"901","tr|Q0GP13|Q0GP13_HSPV",407,2,1,"UP000111173",440
"902","tr|Q0GP13|Q0GP13_HSPV",408,1,1,"UP000111173",440
"903","tr|Q0GP13|Q0GP13_HSPV",409,1,1,"UP000111173",440
"904","tr|Q0GP13|Q0GP13_HSPV",410,1,1,"UP000111173",440
"905","tr|Q0GP13|Q0GP13_HSPV",411,1,1,"UP000111173",440
"906","tr|Q0GP13|Q0GP13_HSPV",412,1,1,"UP000111173",440
"907","tr|Q0GP13|Q0GP13_HSPV",413,1,1,"UP000111173",440
"908","tr|Q0GP13|Q0GP13_HSPV",414,1,1,"UP000111173",440
"909","tr|Q0GP13|Q0GP13_HSPV",415,1,1,"UP000111173",440
"910","tr|Q0GP13|Q0GP13_HSPV",416,2,1,"UP000111173",440
"911","tr|Q0GP13|Q0GP13_HSPV",417,3,1,"UP000111173",440
"912","tr|Q0GP13|Q0GP13_HSPV",418,3,1,"UP000111173",440
"913","tr|Q0GP13|Q0GP13_HSPV",419,3,1,"UP000111173",440
"914","tr|Q0GP13|Q0GP13_HSPV",420,3,1,"UP000111173",440
"915","tr|Q0GP14|Q0GP14_HSPV",1,2,1,"UP000111173",80
"916","tr|Q0GP14|Q0GP14_HSPV",2,2,1,"UP000111173",80
"917","tr|Q0GP14|Q0GP14_HSPV",3,2,1,"UP000111173",80
"918","tr|Q0GP14|Q0GP14_HSPV",4,3,1,"UP000111173",80
"919","tr|Q0GP14|Q0GP14_HSPV",5,2,1,"UP000111173",80
"920","tr|Q0GP14|Q0GP14_HSPV",6,3,1,"UP000111173",80
"921","tr|Q0GP14|Q0GP14_HSPV",7,3,1,"UP000111173",80
"922","tr|Q0GP14|Q0GP14_HSPV",16,3,1,"UP000111173",80
"923","tr|Q0GP14|Q0GP14_HSPV",17,3,1,"UP000111173",80
"924","tr|Q0GP14|Q0GP14_HSPV",18,3,1,"UP000111173",80
"925","tr|Q0GP14|Q0GP14_HSPV",24,3,1,"UP000111173",80
"926","tr|Q0GP14|Q0GP14_HSPV",26,3,1,"UP000111173",80
"927","tr|Q0GP14|Q0GP14_HSPV",27,3,1,"UP000111173",80
"928","tr|Q0GP14|Q0GP14_HSPV",28,3,1,"UP000111173",80
"929","tr|Q0GP14|Q0GP14_HSPV",29,3,1,"UP000111173",80
"930","tr|Q0GP14|Q0GP14_HSPV",30,3,1,"UP000111173",80
"931","tr|Q0GP14|Q0GP14_HSPV",31,3,1,"UP000111173",80
"932","tr|Q0GP44|Q0GP44_HSPV",8,3,1,"UP000111173",319
"933","tr|Q0GP44|Q0GP44_HSPV",9,3,1,"UP000111173",319
"934","tr|Q0GP44|Q0GP44_HSPV",10,3,1,"UP000111173",319
"935","tr|Q0GP44|Q0GP44_HSPV",11,2,1,"UP000111173",319
"936","tr|Q0GP44|Q0GP44_HSPV",12,2,1,"UP000111173",319
"937","tr|Q0GP44|Q0GP44_HSPV",13,2,1,"UP000111173",319
"938","tr|Q0GP44|Q0GP44_HSPV",14,2,1,"UP000111173",319
"939","tr|Q0GP44|Q0GP44_HSPV",15,2,1,"UP000111173",319
"940","tr|Q0GP44|Q0GP44_HSPV",16,2,1,"UP000111173",319
"941","tr|Q0GP44|Q0GP44_HSPV",17,2,1,"UP000111173",319
"942","tr|Q0GP44|Q0GP44_HSPV",18,2,1,"UP000111173",319
"943","tr|Q0GP44|Q0GP44_HSPV",19,2,1,"UP000111173",319
"944","tr|Q0GP44|Q0GP44_HSPV",20,2,1,"UP000111173",319
"945","tr|Q0GP44|Q0GP44_HSPV",21,2,1,"UP000111173",319
"946","tr|Q0GP44|Q0GP44_HSPV",22,2,1,"UP000111173",319
"947","tr|Q0GP44|Q0GP44_HSPV",23,2,1,"UP000111173",319
"948","tr|Q0GP44|Q0GP44_HSPV",24,3,1,"UP000111173",319
"949","tr|Q0GP44|Q0GP44_HSPV",25,2,1,"UP000111173",319
"950","tr|Q0GP44|Q0GP44_HSPV",26,2,1,"UP000111173",319
"951","tr|Q0GP44|Q0GP44_HSPV",27,2,1,"UP000111173",319
"952","tr|Q0GP44|Q0GP44_HSPV",28,2,1,"UP000111173",319
"953","tr|Q0GP44|Q0GP44_HSPV",29,3,1,"UP000111173",319
"954","tr|Q0GP44|Q0GP44_HSPV",53,3,1,"UP000111173",319
"955","tr|Q0GP44|Q0GP44_HSPV",54,3,1,"UP000111173",319
"956","tr|Q0GP44|Q0GP44_HSPV",55,2,1,"UP000111173",319
"957","tr|Q0GP44|Q0GP44_HSPV",56,2,1,"UP000111173",319
"958","tr|Q0GP44|Q0GP44_HSPV",57,1,1,"UP000111173",319
"959","tr|Q0GP44|Q0GP44_HSPV",58,1,1,"UP000111173",319
"960","tr|Q0GP44|Q0GP44_HSPV",59,1,1,"UP000111173",319
"961","tr|Q0GP44|Q0GP44_HSPV",60,1,1,"UP000111173",319
"962","tr|Q0GP44|Q0GP44_HSPV",61,1,1,"UP000111173",319
"963","tr|Q0GP44|Q0GP44_HSPV",62,1,1,"UP000111173",319
"964","tr|Q0GP44|Q0GP44_HSPV",63,1,1,"UP000111173",319
"965","tr|Q0GP44|Q0GP44_HSPV",64,1,1,"UP000111173",319
"966","tr|Q0GP44|Q0GP44_HSPV",65,2,1,"UP000111173",319
"967","tr|Q0GP44|Q0GP44_HSPV",66,3,1,"UP000111173",319
"968","tr|Q0GP44|Q0GP44_HSPV",67,3,1,"UP000111173",319
"969","tr|Q0GP44|Q0GP44_HSPV",68,3,1,"UP000111173",319
"970","tr|Q0GP44|Q0GP44_HSPV",69,3,1,"UP000111173",319
"971","tr|Q0GP44|Q0GP44_HSPV",70,3,1,"UP000111173",319
"972","tr|Q0GP44|Q0GP44_HSPV",71,3,1,"UP000111173",319
"973","tr|Q0GP44|Q0GP44_HSPV",72,3,1,"UP000111173",319
"974","tr|Q0GP44|Q0GP44_HSPV",73,3,1,"UP000111173",319
"975","tr|Q0GP44|Q0GP44_HSPV",74,3,1,"UP000111173",319
"976","tr|Q0GP44|Q0GP44_HSPV",75,3,1,"UP000111173",319
"977","tr|Q0GP44|Q0GP44_HSPV",76,3,1,"UP000111173",319
"978","tr|Q0GP44|Q0GP44_HSPV",77,3,1,"UP000111173",319
"979","tr|Q0GP44|Q0GP44_HSPV",78,3,1,"UP000111173",319
"980","tr|Q0GP44|Q0GP44_HSPV",79,2,1,"UP000111173",319
"981","tr|Q0GP44|Q0GP44_HSPV",80,2,1,"UP000111173",319
"982","tr|Q0GP44|Q0GP44_HSPV",81,3,1,"UP000111173",319
"983","tr|Q0GP44|Q0GP44_HSPV",82,3,1,"UP000111173",319
"984","tr|Q0GP44|Q0GP44_HSPV",83,3,1,"UP000111173",319
"985","tr|Q0GP44|Q0GP44_HSPV",84,2,1,"UP000111173",319
"986","tr|Q0GP44|Q0GP44_HSPV",85,2,1,"UP000111173",319
"987","tr|Q0GP44|Q0GP44_HSPV",86,2,1,"UP000111173",319
"988","tr|Q0GP44|Q0GP44_HSPV",87,2,1,"UP000111173",319
"989","tr|Q0GP44|Q0GP44_HSPV",88,2,1,"UP000111173",319
"990","tr|Q0GP44|Q0GP44_HSPV",89,2,1,"UP000111173",319
"991","tr|Q0GP44|Q0GP44_HSPV",90,2,1,"UP000111173",319
"992","tr|Q0GP44|Q0GP44_HSPV",91,2,1,"UP000111173",319
"993","tr|Q0GP44|Q0GP44_HSPV",92,2,1,"UP000111173",319
"994","tr|Q0GP44|Q0GP44_HSPV",93,2,1,"UP000111173",319
"995","tr|Q0GP44|Q0GP44_HSPV",94,2,1,"UP000111173",319
"996","tr|Q0GP44|Q0GP44_HSPV",95,2,1,"UP000111173",319
"997","tr|Q0GP44|Q0GP44_HSPV",96,2,1,"UP000111173",319
"998","tr|Q0GP44|Q0GP44_HSPV",97,2,1,"UP000111173",319
"999","tr|Q0GP44|Q0GP44_HSPV",98,2,1,"UP000111173",319
"1000","tr|Q0GP44|Q0GP44_HSPV",99,2,1,"UP000111173",319
"1001","tr|Q0GP44|Q0GP44_HSPV",100,2,1,"UP000111173",319
"1002","tr|Q0GP44|Q0GP44_HSPV",101,1,1,"UP000111173",319
"1003","tr|Q0GP44|Q0GP44_HSPV",102,2,1,"UP000111173",319
"1004","tr|Q0GP44|Q0GP44_HSPV",103,3,1,"UP000111173",319
"1005","tr|Q0GP44|Q0GP44_HSPV",104,3,1,"UP000111173",319
"1006","tr|Q0GP44|Q0GP44_HSPV",121,3,1,"UP000111173",319
"1007","tr|Q0GP44|Q0GP44_HSPV",122,3,1,"UP000111173",319
"1008","tr|Q0GP44|Q0GP44_HSPV",123,2,1,"UP000111173",319
"1009","tr|Q0GP44|Q0GP44_HSPV",124,1,1,"UP000111173",319
"1010","tr|Q0GP44|Q0GP44_HSPV",125,0,1,"UP000111173",319
"1011","tr|Q0GP44|Q0GP44_HSPV",126,1,1,"UP000111173",319
"1012","tr|Q0GP44|Q0GP44_HSPV",127,2,1,"UP000111173",319
"1013","tr|Q0GP44|Q0GP44_HSPV",128,2,1,"UP000111173",319
"1014","tr|Q0GP44|Q0GP44_HSPV",129,2,1,"UP000111173",319
"1015","tr|Q0GP44|Q0GP44_HSPV",130,3,1,"UP000111173",319
"1016","tr|Q0GP44|Q0GP44_HSPV",131,3,1,"UP000111173",319
"1017","tr|Q0GP44|Q0GP44_HSPV",150,3,1,"UP000111173",319
"1018","tr|Q0GP44|Q0GP44_HSPV",151,3,1,"UP000111173",319
"1019","tr|Q0GP44|Q0GP44_HSPV",152,2,1,"UP000111173",319
"1020","tr|Q0GP44|Q0GP44_HSPV",153,2,1,"UP000111173",319
"1021","tr|Q0GP44|Q0GP44_HSPV",154,2,1,"UP000111173",319
"1022","tr|Q0GP44|Q0GP44_HSPV",155,2,1,"UP000111173",319
"1023","tr|Q0GP44|Q0GP44_HSPV",156,2,1,"UP000111173",319
"1024","tr|Q0GP44|Q0GP44_HSPV",157,1,1,"UP000111173",319
"1025","tr|Q0GP44|Q0GP44_HSPV",158,0,1,"UP000111173",319
"1026","tr|Q0GP44|Q0GP44_HSPV",159,0,1,"UP000111173",319
"1027","tr|Q0GP44|Q0GP44_HSPV",160,0,1,"UP000111173",319
"1028","tr|Q0GP44|Q0GP44_HSPV",161,0,1,"UP000111173",319
"1029","tr|Q0GP44|Q0GP44_HSPV",162,0,1,"UP000111173",319
"1030","tr|Q0GP44|Q0GP44_HSPV",163,0,1,"UP000111173",319
"1031","tr|Q0GP44|Q0GP44_HSPV",164,0,1,"UP000111173",319
"1032","tr|Q0GP44|Q0GP44_HSPV",165,0,1,"UP000111173",319
"1033","tr|Q0GP44|Q0GP44_HSPV",166,0,1,"UP000111173",319
"1034","tr|Q0GP44|Q0GP44_HSPV",167,0,1,"UP000111173",319
"1035","tr|Q0GP44|Q0GP44_HSPV",168,0,1,"UP000111173",319
"1036","tr|Q0GP44|Q0GP44_HSPV",169,0,1,"UP000111173",319
"1037","tr|Q0GP44|Q0GP44_HSPV",170,0,1,"UP000111173",319
"1038","tr|Q0GP44|Q0GP44_HSPV",171,0,1,"UP000111173",319
"1039","tr|Q0GP44|Q0GP44_HSPV",172,0,1,"UP000111173",319
"1040","tr|Q0GP44|Q0GP44_HSPV",173,0,1,"UP000111173",319
"1041","tr|Q0GP44|Q0GP44_HSPV",174,0,1,"UP000111173",319
"1042","tr|Q0GP44|Q0GP44_HSPV",175,0,1,"UP000111173",319
"1043","tr|Q0GP44|Q0GP44_HSPV",176,0,1,"UP000111173",319
"1044","tr|Q0GP44|Q0GP44_HSPV",177,0,1,"UP000111173",319
"1045","tr|Q0GP44|Q0GP44_HSPV",178,0,1,"UP000111173",319
"1046","tr|Q0GP44|Q0GP44_HSPV",179,0,1,"UP000111173",319
"1047","tr|Q0GP44|Q0GP44_HSPV",180,0,1,"UP000111173",319
"1048","tr|Q0GP44|Q0GP44_HSPV",181,0,1,"UP000111173",319
"1049","tr|Q0GP44|Q0GP44_HSPV",182,0,1,"UP000111173",319
"1050","tr|Q0GP44|Q0GP44_HSPV",183,0,1,"UP000111173",319
"1051","tr|Q0GP44|Q0GP44_HSPV",184,0,1,"UP000111173",319
"1052","tr|Q0GP44|Q0GP44_HSPV",185,0,1,"UP000111173",319
"1053","tr|Q0GP44|Q0GP44_HSPV",186,0,1,"UP000111173",319
"1054","tr|Q0GP44|Q0GP44_HSPV",187,0,1,"UP000111173",319
"1055","tr|Q0GP44|Q0GP44_HSPV",188,0,1,"UP000111173",319
"1056","tr|Q0GP44|Q0GP44_HSPV",189,0,1,"UP000111173",319
"1057","tr|Q0GP44|Q0GP44_HSPV",190,0,1,"UP000111173",319
"1058","tr|Q0GP44|Q0GP44_HSPV",191,0,1,"UP000111173",319
"1059","tr|Q0GP44|Q0GP44_HSPV",192,0,1,"UP000111173",319
"1060","tr|Q0GP44|Q0GP44_HSPV",193,0,1,"UP000111173",319
"1061","tr|Q0GP44|Q0GP44_HSPV",194,0,1,"UP000111173",319
"1062","tr|Q0GP44|Q0GP44_HSPV",195,1,1,"UP000111173",319
"1063","tr|Q0GP44|Q0GP44_HSPV",196,2,1,"UP000111173",319
"1064","tr|Q0GP44|Q0GP44_HSPV",197,3,1,"UP000111173",319
"1065","tr|Q0GP44|Q0GP44_HSPV",198,3,1,"UP000111173",319
"1066","tr|Q0GP44|Q0GP44_HSPV",199,3,1,"UP000111173",319
"1067","tr|Q0GP44|Q0GP44_HSPV",200,3,1,"UP000111173",319
"1068","tr|Q0GP44|Q0GP44_HSPV",201,3,1,"UP000111173",319
"1069","tr|Q0GP44|Q0GP44_HSPV",226,3,1,"UP000111173",319
"1070","tr|Q0GP44|Q0GP44_HSPV",227,2,1,"UP000111173",319
"1071","tr|Q0GP44|Q0GP44_HSPV",228,2,1,"UP000111173",319
"1072","tr|Q0GP44|Q0GP44_HSPV",229,2,1,"UP000111173",319
"1073","tr|Q0GP44|Q0GP44_HSPV",230,1,1,"UP000111173",319
"1074","tr|Q0GP44|Q0GP44_HSPV",231,1,1,"UP000111173",319
"1075","tr|Q0GP44|Q0GP44_HSPV",232,2,1,"UP000111173",319
"1076","tr|Q0GP44|Q0GP44_HSPV",233,3,1,"UP000111173",319
"1077","tr|Q0GP44|Q0GP44_HSPV",234,3,1,"UP000111173",319
"1078","tr|Q0GP44|Q0GP44_HSPV",235,3,1,"UP000111173",319
"1079","tr|Q0GP44|Q0GP44_HSPV",238,3,1,"UP000111173",319
"1080","tr|Q0GP44|Q0GP44_HSPV",239,3,1,"UP000111173",319
"1081","tr|Q0GP44|Q0GP44_HSPV",240,3,1,"UP000111173",319
"1082","tr|Q0GP44|Q0GP44_HSPV",241,3,1,"UP000111173",319
"1083","tr|Q0GP44|Q0GP44_HSPV",242,3,1,"UP000111173",319
"1084","tr|Q0GP44|Q0GP44_HSPV",243,3,1,"UP000111173",319
"1085","tr|Q0GP44|Q0GP44_HSPV",244,3,1,"UP000111173",319
"1086","tr|Q0GP44|Q0GP44_HSPV",245,3,1,"UP000111173",319
"1087","tr|Q0GP44|Q0GP44_HSPV",251,3,1,"UP000111173",319
"1088","tr|Q0GP49|Q0GP49_HSPV",25,3,1,"UP000111173",229
"1089","tr|Q0GP50|Q0GP50_HSPV",121,3,1,"UP000111173",424
"1090","tr|Q0GP50|Q0GP50_HSPV",122,2,1,"UP000111173",424
"1091","tr|Q0GP50|Q0GP50_HSPV",122,3,1,"UP000111173",424
"1092","tr|Q0GP50|Q0GP50_HSPV",123,2,1,"UP000111173",424
"1093","tr|Q0GP50|Q0GP50_HSPV",123,3,1,"UP000111173",424
"1094","tr|Q0GP50|Q0GP50_HSPV",124,1,1,"UP000111173",424
"1095","tr|Q0GP50|Q0GP50_HSPV",124,2,1,"UP000111173",424
"1096","tr|Q0GP50|Q0GP50_HSPV",125,1,2,"UP000111173",424
"1097","tr|Q0GP50|Q0GP50_HSPV",126,1,2,"UP000111173",424
"1098","tr|Q0GP50|Q0GP50_HSPV",127,0,1,"UP000111173",424
"1099","tr|Q0GP50|Q0GP50_HSPV",127,1,1,"UP000111173",424
"1100","tr|Q0GP50|Q0GP50_HSPV",128,0,1,"UP000111173",424
"1101","tr|Q0GP50|Q0GP50_HSPV",128,1,1,"UP000111173",424
"1102","tr|Q0GP50|Q0GP50_HSPV",129,1,2,"UP000111173",424
"1103","tr|Q0GP50|Q0GP50_HSPV",130,2,2,"UP000111173",424
"1104","tr|Q0GP50|Q0GP50_HSPV",131,2,1,"UP000111173",424
"1105","tr|Q0GP50|Q0GP50_HSPV",131,3,1,"UP000111173",424
"1106","tr|Q0GP50|Q0GP50_HSPV",132,3,1,"UP000111173",424
"1107","tr|Q0GP50|Q0GP50_HSPV",133,3,1,"UP000111173",424
"1108","sp|P03254|E1A_ADE02",183,3,1,"UP000008167",289
"1109","sp|P03277|CAPSH_ADE02",145,3,2,"UP000008167",968
"1110","sp|P03277|CAPSH_ADE02",146,3,2,"UP000008167",968
"1111","sp|P03277|CAPSH_ADE02",147,3,1,"UP000008167",968
"1112","sp|P0C6U2|R1A_CVH22",1301,3,1,"UP000006716",4085
"1113","sp|P0C6X1|R1AB_CVH22",1301,3,1,"UP000006716",6758
"1114","sp|F5HC97|VPAP_HCMVM",385,3,1,"UP000000938",433
"1115","sp|F5HC97|VPAP_HCMVM",386,3,1,"UP000000938",433
"1116","sp|F5HE12|UL35_HCMVM",499,3,1,"UP000000938",641
"1117","sp|F5HF62|US28_HCMVM",70,3,1,"UP000000938",354
"1118","sp|F5HF62|US28_HCMVM",71,3,1,"UP000000938",354
"1119","sp|F5HF62|US28_HCMVM",282,3,1,"UP000000938",354
"1120","sp|F5HF62|US28_HCMVM",283,3,1,"UP000000938",354
"1121","sp|Q6SW14|UL139_HCMVM",12,3,1,"UP000000938",138
"1122","sp|Q6SW14|UL139_HCMVM",13,2,1,"UP000000938",138
"1123","sp|Q6SW14|UL139_HCMVM",14,2,1,"UP000000938",138
"1124","sp|Q6SW14|UL139_HCMVM",15,2,1,"UP000000938",138
"1125","sp|Q6SW14|UL139_HCMVM",16,3,1,"UP000000938",138
"1126","sp|Q6SW29|VIE2_HCMVM",257,3,1,"UP000000938",580
"1127","sp|Q6SW29|VIE2_HCMVM",258,3,2,"UP000000938",580
"1128","sp|Q6SW29|VIE2_HCMVM",259,2,1,"UP000000938",580
"1129","sp|Q6SW29|VIE2_HCMVM",259,3,2,"UP000000938",580
"1130","sp|Q6SW29|VIE2_HCMVM",260,2,1,"UP000000938",580
"1131","sp|Q6SW29|VIE2_HCMVM",261,2,1,"UP000000938",580
"1132","sp|Q6SW29|VIE2_HCMVM",262,3,1,"UP000000938",580
"1133","sp|Q6SW37|EP84_HCMVM",197,3,1,"UP000000938",684
"1134","sp|Q6SW37|EP84_HCMVM",198,3,1,"UP000000938",684
"1135","sp|Q6SW37|EP84_HCMVM",199,3,3,"UP000000938",684
"1136","sp|Q6SW37|EP84_HCMVM",200,3,10,"UP000000938",684
"1137","sp|Q6SW37|EP84_HCMVM",201,3,9,"UP000000938",684
"1138","sp|Q6SW37|EP84_HCMVM",202,3,20,"UP000000938",684
"1139","sp|Q6SW37|EP84_HCMVM",203,3,18,"UP000000938",684
"1140","sp|Q6SW37|EP84_HCMVM",204,3,3,"UP000000938",684
"1141","sp|Q6SW37|EP84_HCMVM",206,3,1,"UP000000938",684
"1142","sp|Q6SW48|UL95_HCMVM",377,3,1,"UP000000938",533
"1143","sp|Q6SW48|UL95_HCMVM",378,3,1,"UP000000938",533
"1144","sp|Q6SW48|UL95_HCMVM",380,3,2,"UP000000938",533
"1145","sp|Q6SW48|UL95_HCMVM",381,3,2,"UP000000938",533
"1146","sp|Q6SW48|UL95_HCMVM",382,3,4,"UP000000938",533
"1147","sp|Q6SW77|DPOL_HCMVM",716,3,1,"UP000000938",1242
"1148","sp|Q6SW77|DPOL_HCMVM",717,3,1,"UP000000938",1242
"1149","sp|Q6SW77|DPOL_HCMVM",718,3,1,"UP000000938",1242
"1150","sp|Q6SW77|DPOL_HCMVM",719,3,1,"UP000000938",1242
"1151","sp|Q6SW77|DPOL_HCMVM",720,2,1,"UP000000938",1242
"1152","sp|Q6SW77|DPOL_HCMVM",721,3,1,"UP000000938",1242
"1153","sp|Q6SW77|DPOL_HCMVM",722,3,1,"UP000000938",1242
"1154","sp|Q6SW77|DPOL_HCMVM",723,3,1,"UP000000938",1242
